Wis 5-14,Know 5-14,Prop 15-25,Tea 15-25,Evan 15-25,"Obeera waweebwa ekirabo n’obusobozi bw’okubuulira enjiri mu ngeri ennambulukufu era etegeerekeka. Nate obeera n’ekirabo ky’okuyigiriza abalala mu ngeri ebasobozesa okukula n’okuweebwa omukisa okuyita mu ekyo Omwoyo Omutukuvu ky’ateeka mu kamwa ko. Weeteeka mu mbeera mw’osobolera okuyigiriza oba okubuulira amawulire amalungi eri abantu abalala mu ngeri ennambulukufu era mu lwatu okusobola okusisinkana ekyetaago kyabwe eky’okuwulira enjiri.
",You have been gifted with an ability to proclaim the gospel in clear and understandable terms. You also have a gift for teaching others in a way they can grow and be blessed by what the Spirit places in your mouth. You thrive in an atmosphere where you can teach or proclaim the good news clearly and plainly to meet other’s need for the Gospel.
Wis 5-14,Know 5-14,Prop 5-14,Tea 15-25,Evan 15-25,"Obeera waweebwa ekirabo n’obusobozi bw’okubuulira enjiri mu ngeri ennambulukufu era etegeerekeka. Obeera n’engeri gy’ogabanamu n’abalala etambulira awamu era ekwatagana n’ennoono ez’omwoyo abalala ze beetaaga okuwulira era ne baddamu amaanyi ng’oyogera  nabo ekyo Omwoyo Omutukuvu ky’akugamba oyogere nabo.

",You have been gifted with an ability to clearly share the gospel with others in a way that is understandable and clear. You have a way of sharing that embraces and backs up spiritual principles others need to hear to encourage them while you are communicating what the Holy Spirit tells you to speak.
Wis 5-14,Know 5-14,Prop 5-14,Tea 5-14,Evan 15-25,"Obeera waweebwa ekirabo n’obusobozi bw’okubuulira enjiri mu ngeri  ennyangu  okutegeera n’okukwata. Abalala bajja kuwalulibwa Omwoyo Omutukuvu ng’alungamya okwogera kwo. Ajja kukoma ku balala okukkiriza enjiri okusinziira ku mazima Katonda g’ayogerera mu ggwe.
",You have been gifted with the ability to communicate the gospel in a format that is easy to understand and grasp. Others will be moved by the Holy Spirit as he guides your communication. He will move others to accept the Gospel based on the truths God speaks through you.
Wis 5-14,Know 5-14,Prop 5-14,Tea 5-14,Evan 5-14,"Newankubadde ng’obeera n’obusobozi okwogera endowooza ya Katonda ebiseera ebimu, amaanyi go gasinga kweyolekera mu biti ebirala ebisinga okuwa eky’okulabirako ky’ekyo Katonda kye yakutondera okubeera n’engeri gye yakutondamu okuweereza omubiri gwa Kristo.
","While you have an ability to communicate God’s mind on occasions, your greatest strengths lie in other categories that better exemplify what God created you to be and the way He created you to serve the body."
Wis 5-14,Know 15-25,Prop 5-14,Tea 5-14,Evan 5-14,"Katonda yakuwa ekirabo n’obusobozi obw’amaanyi olw’okukungaanya n’okukuuma  okumanya okw’omugaso ennyo eri obwakabaka. Obeera n’obusobozi bw’okutwala okumanya okwo n’okugabana n’abalala olw’okuzimba abantu abo Mukama b’aleeta mu kkubo lyo. Omwoyo Omutukuvu ajja kukozesa okumanya kwo wamu n’ebyo by’oyiseemu mu bulamu okusobola okutuukirira abantu abalala be batasobola kutuukirira. 
 ",God has gifted you with a strong ability to gather and retain knowledge that is beneficial to His Kingdom. You have an ability to take that knowledge and share it with others to build up the individuals He brings into your path. The Holy Spirit will use your knowledge combined with your life experiences to reach people others cannot reach.
Wis 15-25,Know 15-25,Prop 5-14,Tea 15-25,Evan 5-14,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Nate obeera n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Weeteeka mu mbeera mw’osobolera okuyigiriza oba okubuulira awamu n’entegeka y’obulokozi ennyangu era ennambulukufu. Ekirabo kyo ekyo eky’amaanyi wamu n’obusobozi bw’okukwanaganya obubaka, bukusobozesa okugabana okwagala kwa Katonda kubanga bantu batono abakisobola. Omwoyo Omutukuvu ajja kweyambisa obusobozi obwo olw’okuzimba omubiri gwa Kristo n’abo abaagala okuwuliriza. 
","You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You also have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. You thrive in an atmosphere where you can teach or preach with a straight forward simple plan of salvation. Your strong gifting and ability to assimilate information, allow you share God’s love as few people can. The Holy Spirit will use these skills for edifying the body and those willing to listen."
Wis 5-14,Know 15-25,Prop 15-25,Tea 15-25,Evan 5-14,"Obeera  n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Okulengera ewala okwo kukuleetera okuyaayaana okw’amaanyi okw’okugabana ekyo ky’omanyi  n’abalala okuyita mu kwogera n’okugabana enjiri.  Weeteeka mu mbeera mw’osobolera okuyigiriza oba okubuulira awamu n’entegeka y’obulokozi ennyangu era ennambulukufu. Obeera n’obusobozi  mu kufuna amagezi wamu n’okugakozesa okubuulira n’okuyigiriza ekigambo kye mu ngeri etegeerekeka 
era eyanukula obulungi eri ensonga ez’enjawulo mu bulamu bw’abalala. Obeera n’amaanyi okukyusa ekifo ky’obulamu bwabwe.
",You have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. That insight initiates a strong desire to share what you know with other by speaking out and sharing the gospel. You thrive in an atmosphere where you can teach or preach with a straight forward simple plan of salvation. Your ability to acquire knowledge and use it to proclaim and teach His word in both an understandable way as well as addressing specific events in other’s lives. You have an impact on their life position.
Wis 15-25,Know 15-25,Prop 5-14,Tea 5-14,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Nate obeera n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Obeera waweebwa ekirabo ky’obusobozi obw’amaanyi obw’okumanyisa abalala okumanya kwo n’amagezi mu ngeri ennyangu era ennambulukufu. Osobola okutegeeza obulungi ebyawandiikibwa ebizibu  eri abantu abalala.

",You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You also have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. You have been gifted with a strong ability convey your knowledge and wisdom to others in a simple and clear way. You are able to make difficult scriptural information understandable to others.
Wis 5-14,Know 5-14,Prop 15-25,Tea 5-14,Evan 5-14,"Obeera n’obusobozi bw’okwogera eri obulamu bw’abalala ebiseera ebimu  ng’Omwoyo Omutukuvu akomye ku mutima gwo. Okuyita mu kuwuliriza n’okwogera ekyo ekiri mu mutima gwo n’endowooza, Katonda akuganya okugaggawaza abalala n’okumanya okw’ebuziba mu mwoyo  kwe batalina oba kwe bayinza okufuna okuyita mu mu ngeri endala yonna. Obeera ofuuse kamwa ka Katonda. 
","You have the ability to speak into others lives at times when the Holy Spirit quickens your heat. By listening and communicating what is on your heart and mind, God allows you to enrich others with spiritual insight they do not have or would be able to acquire any other way. You have become God’s mouthpiece."
Wis 5-14,Know 5-14,Prop 5-14,Tea 15-25,Evan 5-14,"Obeera n’obusobozi obutwala ebyawandiikibwa, ebitundu oba ebitabo, si nsonga bimpimpi  oba biwanvu, n’obibuulira abalala mu ngeri etegeerekeka era ekozeseka. Ekirabo kyo Omwoyo Omutukuvu ky’akuwa kikuwa obusobozi bw’okuyigiriza abalala n’okugaggawaza obulamu bwabwe ng’obawa okumanya okw’ebuziba kwe batandifunye  singa Katonda teyakuleeta mu kkubo lyabwe.
","You have the ability to take scriptures, passages and books, whether short or long, and communicate them to others in an understandable and applicable format. Your gifting by the Holy spirit provides you with an ability to teach others and enrich their lives as you provide insight that they would not have had if God had not brought you into their path."
Wis 15-25,Know 5-14,Prop 15-25,Tea 15-25,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Katonda akuwa amaanyi okutegeera endowooza ye mu biseera ebimu osobole okugabana n’abalala. Okulengera ewala okwo kukuleetera okuyaayaana okw’amaanyi okw’okugabana ekyo ky’omanyi  n’abalala okuyita mu kwogera n’okugabana enjiri.  Weeteeka mu mbeera mw’osobolera okuyigiriza oba okubuulira awamu n’entegeka y’obulokozi ennyangu era ennambulukufu.
",You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. God has empowered you to see into his mind at times so you will be able to share with others. That insight initiates a strong desire to communicate what you know with others by speaking out and sharing the gospel. You thrive in an atmosphere where you can teach or preach with a straight forward simple plan of salvation. 
Wis 15-25,Know 15-25,Prop 5-14,Tea 15-25,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Nate obeera n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Weeteeka mu mbeera mw’osobolera okuyigiriza n’okuzimba omubiri gwa Kristo okuyita mu kubayigiriza engeri y’okukozesaamu ennono z’ebyawandiikibwa oba okubayigiriza mu ngeri ennyangu ey’okubuulira enjiri oba entegeka y’obulokozi.
",You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You also have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. You thrive in an atmosphere where you can teach and build up the body of Christ by teaching them application of scriptural principles or by teaching them in a simple presentation of the gospel or plan of salvation. 
Wis 15-25,Know 15-25,Prop 15-25,Tea 5-14,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Nate obeera n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Okulengera ewala okwo kukuleetera okuyaayaana okw’amaanyi okw’okugabana ekyo ky’omanyi  n’abalala okuyita mu kwogera n’okugabana enjiri.  Weeteeka mu mbeera mw’osobolera okugabana ennono ya Baibuli ennambulukufu  oba entegeka y’obulokozi.
",You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You also have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. That insight initiates a strong desire to share what you know with other by speaking out and sharing the gospel. You thrive in an atmosphere where you can share a straight forward Biblical principle or the plan of salvation. 
Wis  5-14,Know 15-25,Prop 5-14,Tea 15-25,Evan 5-14,"Okuyaayaana kwo okw’ebuziba mu kuyiga n’okweyongera okumanya kukuwa amanyi okutegeera n’okukuuma ennono enkulu ez’endowooza ya Katonda ebiseera ebimu. Okuyiga kwo n’ebyo by’oyiseemu bikuwa okumanya okw’ebuziba okukusobozesa okuyamba abalala. Kino kyongera amaanyi mu kuyaayaana kwo okw’okuyigiriza n’okugabana ekyo Katonda ky’akuyigirizza n’abalala. Abalala bajja kuleetebwa gy’oli osobole okugabana nabo.
",Your deep desire to study and learn more has empowered you to understand and retain key principles of God’s mind at times. Your studies and life experience have given you the kind of insight necessary to help others. This motivates your desire to teach and share what God has taught you with others. Others will be drawn to you so you can share with them.
Wis 15-25,Know 15-25,Prop 5-14,Tea 5-14,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Nate obeera n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Okulengera ewala okwo kukuleetera okuyaayaana okw’amaanyi okw’okugabana enjiri,  ennono ya Baibuli ennambulukufu  oba entegeka y’obulokozi.
","You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You also have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. That insight initiates a strong desire to share the gospel, a straight forward Biblical principle, or the plan of salvation. "
Wis  15-25,Know 5-14,Prop 15-25,Tea 15-25,Evan 5-14,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Okulengera ewala okwo kukuleetera okuyaayaana okw’amaanyi okw’okugabana ekyo ky’omanyi  n’abalala okuyita mu kwogera n’okugabana enjiri.  Weeteeka mu mbeera mw’osobolera okugabana ennono za Baibuli ezinyweza, ezizimba oba ezisanyusa abalala mu ntambula yaabwe ne Kristo.
","You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. That insight initiates a strong desire to share what you know with other by speaking out and sharing the gospel. You thrive in an atmosphere where you can share Biblical principles that will strengthen, build up or enhance others in their walk with Christ. "
Wis 15-25,Know 5-14,Prop 5-14,Tea 5-14,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Nate obeera n’okuyaayaana okw’ebuziba okw’okugabana enjiri,  ennono ya Baibuli ennambulukufu  oba entegeka y’obulokozi eri abo abatawuliranga ku njiri.
","You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You also have a deep desire to share the gospel, a straight forward Biblical principle, or the plan of salvation to those who have not heard the Gospel. "
Wis 15-25,Know 5-14,Prop 15-25,Tea 5-14,Evan 15-25,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Okulengera ewala okwo kukuleetera okuyaayaana okw’amaanyi okw’okugabana ekyo ky’omanyi  n’abalala okuyita mu kwogera n’okugabana enjiri.  Weeteeka mu mbeera mw’osobolera okugabana ennono ya Baibuli ennambulukufu  oba entegeka y’obulokozi.
",You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. That insight initiates a strong desire to share what you know with other by speaking out and sharing the gospel. You thrive in an atmosphere where you can share the simple and straight forward plan of salvation. 
Wis  15-25,Know 5-14,Prop 5-14,Tea 15-25,Evan 15-25,Obeera n’ekirabo ky’okumanya okw’ebuziba mu mwoyo eri omutima gwa Katonda. Omutima gwo agunywereza ku kugabana ennono ze obulungi eri abalala balyoke bategeere okulungamizibwa kwe era/oba baleetebwe eri enjiri.,You have been gifted with deep spiritual insight into the heart of God. He has focused your heart on sharing His principles clearly to others so they can understand His direction and/or be drawn to the gospel.
Wis 5-14,Know 15-25,Prop 15-25,Tea 5-14,Evan 5-14,Katonda akuwa ekirabo ky’obusobozi bw’okufuna okumanya n’okutegeera ekyo eky’omugaso eri Katonda n’eri abantu be. Owalulwa Omwoyo Omutukuvu okwogera n’okukoma ku nsonga ez’enjawulo eziri mu bulamu bw’abalala. Katonda akuwa obusobozi obwo olyoke okyuse ekifo ky’obulamu bwabwe ng’oyogera ekyo Omwoyo Omutukuvu ky’ayogera naawe. ,God has gifted you with an ability to acquire knowledge and understand what is important to God and His people. You are urged by the Holy Spirit to speak into and address specific events in other’s lives. God has gifted you with this ability so you will have an impact on their life position when you communicate what the Spirit says to you.
Wis 5-14,Know 15-25,Prop 15-25,Tea 5-14,Evan 15-25,Katonda akuwa ekirabo ky’obusobozi bw’okufuna okumanya n’okutegeera ekyo eky’omugaso eri Katonda n’eri abantu be. Owalulwa Omwoyo Omutukuvu okwogera n’okukoma ku nsonga ez’enjawulo eziri mu bulamu bw’abalala. Katonda akuwa obusobozi obwo olyoke okyuse ekifo ky’obulamu bwabwe ng’oyogera ekyo Omwoyo Omutukuvu ky’ayogera naawe. Omutima gwo agunywereza ku kugabana ennono ze obulungi eri abalala balyoke bategeere okulungamizibwa kwe era/oba baleetebwe eri enjiri.,God has gifted you with an ability to acquire knowledge and understand what is important to God and His people. You are urged by the Holy Spirit to speak into and address specific events in other’s lives. God has gifted you with this ability so you will have an impact on their life position when you communicate what the Spirit says to you. He has focused your heart on sharing His principles clearly to others so they can understand His direction and/or be drawn to the gospel.
Wis 15-25,Know 5-14,Prop 5-14,Tea 15-25,Evan 5-14,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Weeteeka mu mbeera mw’osobolera okugabana ennono za Baibuli ezinyweza, ezizimba oba ezisanyusa abalala mu ntambula yaabwe ne Kristo, okutegeera  okulungamizibwa kwe n’okukozesa okulungamizibwa okwo mu kukula kwabwe mu mwoyo n’okunywezebwa.
","You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. You thrive in an atmosphere where you can share Biblical principles that will strengthen, build up or enhance others in their walk with Christ, understanding His direction and applying that direction in their spiritual growth and development."
Wis 15-25,Know 5-14,Prop 15-25,Tea 5-14,Evan 5-14,"Oyolesa obusobozi bw’okulengeza abalala ebuziba n’amagezi eri ensonga ezo eziyinza okutabula oba okuzibuwalira abalala. Okulengera ewala okwo okw’ebuziba mu mutima gwa Katonda kuvugibwa Omwoyo Omutukuvu era ne kukuleetera okugabana ennono ze obulungi eri abantu kinnoomu mu mbeera yonna. Ojja kubeera mubaka we ku mikolo egy’enjawulo.
",You display an ability to provide insight and wisdom into matters that may puzzle or confuse others. That deep spiritual insight into the heart of God is driven by the Spirit and caused you to share His principles clearly to individuals in very specific circumstances. You will be His messenger on occasions.
Wis  5-14,Know 5-14,Prop 15-25,Tea 5-14,Evan 15-25,"Obeera n’obusobozi obw’amaanyi okwogera eri obulamu bw’abalala, okubamanyisa omutima gwa Katonda era/oba okubalungamya. Okumanya okwo okw’ebuziba mu mwoyo, okuvugibwa Omwoyo kukuleetera okugabana ennono ze mu ngeri ennyangu era ennambulukufu eri abantu kinnoomu mu mbeera ez’enjawulo n’ezo ez’awamu. Ojja kubeera mubaka we emirundi egisoba mu gumu.
","You have a strong ability to speak into other people’s lives, communicating God’s heart and/or direction to them. That spiritual insight, driven by the Spirit causes you to share His principles simply and clearly to individuals on both specific and general occasions. You will be His messenger more than once."
Wis 5-14,Know 5-14,Prop 15-25,Tea 15-25,Evan 5-14,"Obeera n’obusobozi obw’amaanyi okwogera eri obulamu bw’abalala, okubamanyisa omutima gwa Katonda era/oba okubalungamya. Okumanya okwo okw’ebuziba mu mwoyo, okuvugibwa Omwoyo kukuleetera okugabana omutima gwa Katonda era/oba okubalungamya. Nate ogabana bulungi ennono z’ebyawandiikibwa mu ngeri abalala gye bategeera era ng’osobola okuzikozesa eri okukula kwabwe mu mwoyo n’okunywezebwa.
","You have a strong ability to speak into other people’s lives, communicating God’s heart and/or direction to them. That spiritual insight, driven by the Spirit causes you to communicate God’s heart and/or direction to them. You also clearly communicate scriptural principles in a way others understand and can apply them to their growth and development."
Wis 5-14,Know 15-25,Prop 5-14,Tea 15-25,Evan 5-14,Obeera  n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu.  Weeteeka mu mbeera mw’osobolera okuyigiriza abalala ebyo by’oyize.  Obusobozi  bwo mu kufuna okumanya n’okuyigiriza ekigambo kye  ekigambo kye mu ngeri etegeerekeka kujja kuyamba mu kukula kwabwe mu mwoyo n’okunywezebwa. Obeera n’amaanyi okukyusa ekifo ky’obulamu bwabwe.,You have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. You thrive in an atmosphere where you can teach others what you have learned. Your ability to acquire knowledge and teach His word in an understandable way will help in their growth and development. You have an impact on their life position.
Wis 5-14,Know 15-25,Prop 5-14,Tea 5-14,Evan 15-25,Obeera  n’okuyaayaana okw’ebuziba okw’okuyiga n’okweyongera okumanya ebingi nga kiringa nti Katonda akuwadde amaanyi okutegeera endowooza ye mu biseera ebimu. Weeteeka mu mbeera mw’osobolera okubuulira n’entegeka y’obulokozi ennyangu.  Obusobozi  bwo mu kufuna okumanya n’okukweyambisa okubuulira obwangu bw’enjiri kijja kukyusa ekifo ky’obulamu bwabwe.,You have a deep desire to study and learn more as it seems as if God has empowered you to see into his mind at times. You thrive in an atmosphere where you can preach with a straight forward simple plan of salvation. Your ability to acquire knowledge and use it to proclaim the simplicity of the Gospel will have an impact on their life position.
Adm 15-25,Lead 5-14,Pas 5-14,Apos 5-14,Faith 5-14,"Waweebwa ekirabo ky’obusobozi bw’okuwanika n’okulabirira emitendera egiyamba ekkanisa okukola n’obwangu wamu n’amaanyi. Ojja kusobola okuyamba mu kuteekateeka abalala n’okulaba nti nabo bakozesa ebirabo n’ebitone byabwe mu ngeri ejja okutumbula ekiruubirirwa ky’obuweereza.
",You have been gifted with the ability to manage and oversee processes that keep the church working with efficiency and effectiveness. You will be able to help organize others and apply their gifting and talents in a way that will enhance the ministry’s focus.
Adm 15-25,Lead 15-25,Pas 5-14,Apos 5-14,Faith 5-14,"Waweebwa ekirabo ky’obusobozi bw’okuwanika n’okulabirira emitendera egiyamba ekkanisa okukola n’obwangu wamu n’amaanyi. Nate obeera n’obusobozi bw’okutegeka n’okukulembera, okukuuma, okulwanirira n’okulungamya obuweereza okulaba nti ekibiina kyo kitambula bulungi era nga kya maanyi. Ojja kulungamya abantu bo era ogezeeko okulaba nti bagoberera ekkubo erisinga obulungi eri ekibiina ekyo.","You have been gifted with the ability to manage and oversee processes that keep the church working with efficiency and effectiveness. You also have the ability to organize and lead, guard, protect, and guide a ministry to insure the group runs well and is efficient. You will direct your members and try to make sure they are following the course best for the group."
Adm 15-25,Lead 15-25,Pas 15-25,Apos 5-14,Faith 5-14,"Waweebwa ekirabo ky’obusobozi bw’okuwanika n’okulabirira emitendera egiyamba ekkanisa okukola n’obwangu wamu n’amaanyi. Nate obeera n’obusobozi bw’okutegeka n’okukulembera, okukuuma, okulwanirira n’okulungamya obuweereza okulaba nti ekibiina kyo kitambula bulungi era nga kya maanyi. Obeera waweebwa okumanya okw’ebuziba n’obusobozi bw’okulaba nti obuweereza wamu n’abantu baabwo bifiibwako bulungi era nga birunga-mizibwa mu kukungaana okw’enjawulo.
","You have been gifted with the ability to organize, manage and oversee processes that keep the church working with efficiency and effectiveness. You also have the ability to organize and lead, guard, protect, and guide a ministry to insure the group runs well and is efficient. You have been provided with the insight and ability to insure the ministry and its members are cared for and directed in individual service."
Adm 15-25,Lead 15-25,Pas 15-25,Apos 15-25,Faith 5-14,"Waweebwa ekirabo ky’obusobozi bw’okuteekateeka, okuwanika, okulabirira,  okulwanirira n’okukuuma emitendera egiyamba okukuuma ekibiina ekigazi, okuddukanya obuweereza obw’enjawulo obukola obulungi ate era mu maanyi.  Obeera waweebwa okumanya okw’ebuziba n’obusobozi bw’okulaba nti obuweereza wamu n’abantu baabwo bifiibwako bulungi era nga birungamizibwa mu kukungaana okw’enjawulo, ekireetera abantu okukunoonya olw’okufuna okulungamizibwa.","You have been gifted with the ability to organize, manage, care for, protect and oversee processes that keep a high profile organization, managing multiple ministries, working efficiently and effectively. You have been provided with the insight and ability to insure the ministry and its members are cared for and directed in individual service, causing many to look to you for guidance."
Adm 15-25,Lead 15-25,Pas 15-25,Apos 15-25,Faith 15-25,"Waweebwa ekirabo olw’okukkiriza kwo okw’amaanyi bulijjo wamu n’obusobozi bw’okuteekateeka, okulwanirira n’okufaayo eri ekibiina ekinene, wamu n’okuddukamya obuweereza obw’enjawulo obukola obulungi ate era mu maanyi.  Obeera waweebwa okumanya okw’ebuziba n’obusobozi bw’okulaba nti obuweereza wamu n’abantu baabwo bifiibwako bulungi era nga birungamizibwa mu kukungaana okw’enjawulo, ekireetera abantu okukunoonya olw’okufuna okulungamizibwa.
","You have been gifted because of your unusually strong faith with the ability to organize, protect and care for a high profile organization overseeing, and managing multiple ministries working efficiently and effectively. You have been provided with the insight and ability to insure the ministry and its members are cared for and directed in individual service, causing many to look to you for guidance."
Adm 5-14,Lead 15-25,Pas 15-25,Apos 15-25,Faith 15-25,"Waweebwa ekirabo olw’okukkiriza kwo okw’amaanyi bulijjo wamu n’obusobozi bw’okuteekateeka, okulwanirira n’okufaayo eri ekibiina ekinene, wamu n’okuddukamya obuweereza obw’enjawulo obukola obulungi ate era mu maanyi.  Obeera waweebwa okumanya okw’ebuziba n’obusobozi bw’okulaba nti obuweereza wamu n’abantu baabwo bifiibwako bulungi era nga birungamizibwa mu kukungaana okw’enjawulo, ekireetera abantu okukunoonya olw’okufuna okulungamizibwa.
","You have been gifted because of your unusually strong faith with the ability to organize, protect and care for a high profile ministry overseeing, and managing multiple ministries working efficiently and effectively. You have been provided with the insight and ability to insure the ministry and its members are cared for and directed in individual service, causing many to look to you for guidance."
Adm 5-14,Lead 5-14,Pas 15-25,Apos 15-25,Faith 15-25,"Waweebwa ekirabo olw’okukkiriza kwo okw’amaanyi bulijjo wamu n’obusobozi bw’okuteekateeka, okulwanirira n’okufaayo eri ekibiina ekinene, wamu n’okuddukamya obuweereza obw’enjawulo obukola obulungi ate era mu maanyi.  Obeera waweebwa okumanya okw’ebuziba n’obusobozi bw’okulaba nti obuweereza wamu n’abantu baabwo bifiibwako bulungi era nga birungamizibwa mu kukungaana okw’enjawulo, ekireetera abantu okukunoonya olw’okufuna okulungamizibwa.

","You have been gifted because of your unusually strong faith with the ability to organize, a high profile organization overseeing, and managing multiple ministries working efficiently and effectively. You have been provided with the insight and ability to insure the ministry and its members are cared for and directed in individual service, causing many to look to you for guidance."
Adm 5-14,Lead 5-14,Pas 5-14,Apos 15-25,Faith 15-25,"Waweebwa ekirabo olw’okukkiriza kwo okw’amaanyi bulijjo wamu n’obusobozi bw’okulabirira  obuweereza obw’amaanyi   ate obuddukanya obuweereza obw’enjawulo obwetaaga okukolera awamu obulungi era mu maanyi.  Obeera waweebwa okumanya okw’ebuziba n’obusobozi bw’okulaba nti obuweereza wamu n’abantu baabwo bifiibwako bulungi era nga birungamizibwa mu kukungaana okw’enjawulo, ekireetera abantu okukunoonya olw’okufuna okulungamizibwa.
","You have been gifted because of your unusually strong faith with the ability to oversee a high profile organization that manages multiple ministries needing to work together efficiently and effectively. You have been provided with the insight and ability to insure the ministry and its members are cared for and directed in individual service, causing many to look to you for guidance."
Adm 5-14,Lead 5-14,Pas 5-14,Apos 5-14,Faith 15-25,"Okukkiriza kwo kulabika bulungi ng’ekintu ekitali kya bulijjo era ekisikiriza abakkiriza abalala. Mu kusoomoozebwa, bangi abajja okunoonya okulungamizibwa kwo ku ngeri gye balina okunywezaamu okukkiriza kwabwe n’okuteeka amaaso gaabwe ku ekyo eky’omugaso mu biseera ebizibu.
",Your faith stands out as something unusual and attractive to other believers. When challenged many will seek your guidance as to how they are to focus their beliefs and keep their eyes on what is important during tough times.
Adm 5-14,Lead 5-14,Pas 5-14,Apos 5-14,Faith 5-14,"Newankubadde ng’olina obusobozi bw’okukuuma obulamu bwo n’ennono za Katonda, amaanyi go agasinga obungi gabeera mu biti ebirala ebisinga okulaga eky’okulabirako ky’ekyo Katonda kye yakuto-ndera okubeera n’engeri gye yakutondamu okuweereza omubiri gwa Kristo. ",While you have an ability to manage your life with God’s principles your greatest strengths lie in other categories that better exemplify what God created you to be and the way He created you to serve the body.
Adm 5-14,Lead 15-25,Pas 5-14,Apos 5-14,Faith 5-14,"Nate waweebwa obusobozi bw’okuteekateeka, okukulembera, okukuuma, okulwanirira, okulungamya  obuweereza okulaba nti ekibiina kitambula bulungi ate nga kya maanyi. Ojja kulungamya abantu bo era ogezeeko okulaba  nti bagoberera ekkubo erisinga obulungi eri ekibiina. Okuyitibwa kwo kulina okutunuulira ekifo ky’obuweereza  ekiyinza okukozesa obukugu mu mubiri Katonda bwe yakuwa.

","You also have the ability to organize and lead, guard, protect, and guide a ministry to insure the group runs well and is efficient. You will direct your members and try to make sure they are following the course best for the group. Your calling should be directed to a place of service that utilizes the natural behavioral skills given by God."
